ranking,seccion_censal,SEED_score,latitud,longitud,nombre_provincia,f_of_m,density,dependence,rent,saturation,score_demanda,score_renta,saturation_norm
300,1504401001,0.4571857207242319,43.652368,-7.73458,A Coruña,0.0836544204269438,82.436,0.0172159167842947,23474.5,0.0768524155905192,0.7099816883343645,0.0,0.9179597398251194
301,3001701012,0.4570672522374062,38.06521,-1.742677,Murcia,0.112532233806862,257.916,0.0151295435058341,16849.0,0.0791552677125789,0.7129335741598842,0.0,0.9083142924363885
302,813301001,0.45699828665773967,41.618947,1.399348,Barcelona,0.120299077737457,13.633,0.0152175049933263,42511.5,0.138771432139735,0.6463229878061679,0.16840238694540585,0.6586132491120118
303,1102010004,0.4564419778270644,36.600018,-5.689408,Cádiz,0.124273009643905,327.228,0.0183908775864993,18609.0,0.0972402363452947,0.7367935782936721,0.0,0.8325657839660796
304,2816101020,0.4562211919189622,40.176689,-3.69023,Madrid,0.187589526037927,0.113,0.0166326211245886,44352.0,0.146826404230381,0.5855827695797404,0.247444175667646,0.6248751689401373
305,4101201003,0.45613320454401274,37.100824,-6.284593,Sevilla,0.148638264821771,436.102,0.0183908775864993,21432.5,0.0997773864504768,0.7396496819536741,0.0,0.8219389844323957
306,823501001,0.4559967116471884,41.607598,2.61488,Barcelona,0.135887189609603,6.797,0.0152175049933263,42868.5,0.138771432139735,0.6295021494357353,0.1848218925857643,0.6586132491120118
307,1816401001,0.4557395097900071,37.891562,-2.367715,Granada,0.111905189572763,326.73,0.0183908775864993,18397.5,0.106883266473369,0.748695747431649,0.0,0.7921761563051004
308,3604702001,0.4556744780271824,42.705779,-7.929459,Pontevedra,0.0794953573663208,53.588,0.0172159167842947,21721.5,0.0771163926186544,0.7069919252954867,0.0,0.9168540776280893
309,1504501005,0.45550924504521073,42.887238,-9.014035,A Coruña,0.089329547066459,89.785,0.0172159167842947,24526.0,0.0768524155905192,0.7062561868254285,0.0,0.9179597398251194
310,3002901007,0.4554427661914419,37.977154,-1.450817,Murcia,0.104619771745159,211.557,0.0151295435058341,20299.0,0.0791552677125789,0.7093236051688525,0.0,0.9083142924363885
311,205501001,0.45535346093459167,38.143505,-2.35993,Albacete,0.0968683115158967,435.472,0.0194690377749002,16767.5,0.141307777251932,0.7958999727631769,0.0,0.6479898212744137
312,1801301001,0.4550284866862776,37.000313,-3.996516,Granada,0.13311894585598,404.841,0.0183908775864993,15355.5,0.106883266473369,0.7471156960900279,0.0,0.7921761563051004
313,3605901002,0.4549553923707149,42.807929,-8.184235,Pontevedra,0.0844779252264025,66.902,0.0172159167842947,20719.5,0.0771163926186544,0.7053939571700033,0.0,0.9168540776280893
314,1590203001,0.4549451506740033,43.162841,-8.216693,A Coruña,0.088194464393805,80.117,0.0172159167842947,24001.5,0.0768524155905192,0.7050026437783009,0.0,0.9179597398251194
315,2100402001,0.45487695852244603,37.783312,-6.771333,Huelva,0.115259990127073,257.614,0.0183908775864993,20823.5,0.0938511326860841,0.7285840279604713,0.0,0.8467609729348933
316,2006301001,0.4547175664400754,43.300404,-1.859446,Gipuzkoa,0.11261665074661,0.433,0.0168654553108343,41335.0,0.113768470496135,0.6598588005657158,0.10820115611305939,0.7633376249351969
317,2307301001,0.454703754139084,37.782035,-3.087997,Jaén,0.101201889327686,327.624,0.0183908775864993,15762.0,0.116140821050067,0.7593190920307289,0.0,0.75340108483504
318,1507001008,0.45455185201679343,43.433733,-7.935204,A Coruña,0.0984203944729277,117.309,0.0172159167842947,33111.5,0.0768524155905192,0.7041286467622789,0.0,0.9179597398251194
319,2301101002,0.45449427719550445,38.284994,-3.769871,Jaén,0.117693856376602,391.478,0.0183908775864993,20185.5,0.116140821050067,0.7588535877116632,0.0,0.75340108483504
320,200904004,0.4543380073252455,38.841165,-1.090376,Albacete,0.122428012777857,528.138,0.0194690377749002,25056.5,0.141307777251932,0.7936434091868521,0.0,0.6479898212744137
321,3126201001,0.45418372012148567,42.766326,-1.799804,Navarra,0.133342383494859,14.147,0.012836772546358,43543.5,0.153864699358696,0.6203538512011552,0.21428793568474158,0.5953954187137946
322,1501501003,0.4541260534543462,43.437716,-8.121191,A Coruña,0.0755056594866245,22.053,0.0172159167842947,26867.0,0.0768524155905192,0.7031824277346184,0.0,0.9179597398251194
323,3002402015,0.45403828355263903,37.739734,-1.746235,Murcia,0.112464817519891,230.038,0.0151295435058341,21103.0,0.0791552677125789,0.7062025326381794,0.0,0.9083142924363885
324,1508002001,0.4538872368703463,43.072764,-7.978013,A Coruña,0.0905690564635703,79.943,0.0172159167842947,22678.0,0.0768524155905192,0.7026517242146186,0.0,0.9179597398251194
325,3002801004,0.45385448885935464,38.248882,-1.800028,Murcia,0.121660143832508,265.03,0.0151295435058341,20385.0,0.0791552677125789,0.7057940999864364,0.0,0.9083142924363885
326,3605202001,0.4537159442408074,42.655602,-8.279936,Pontevedra,0.0854581183049601,59.513,0.0172159167842947,21567.5,0.0771163926186544,0.7026396279924311,0.0,0.9168540776280893
327,1509301003,0.4536943322061569,43.032984,-8.93879,A Coruña,0.0819080437653882,43.648,0.0172159167842947,28374.5,0.0768524155905192,0.7022230471830867,0.0,0.9179597398251194
328,3601801001,0.45361552483890644,42.584712,-8.356332,Pontevedra,0.0768206769534721,24.155,0.0172159167842947,21490.0,0.0771163926186544,0.7024164737659846,0.0,0.9168540776280893
329,3602402003,0.4535925144848092,42.585085,-8.19496,Pontevedra,0.0888707129537016,71.996,0.0172159167842947,20927.5,0.0771163926186544,0.7023653396457684,0.0,0.9168540776280893
330,3600701001,0.45345066956495994,42.555425,-8.506416,Pontevedra,0.0811956534649612,40.098,0.0172159167842947,22534.5,0.0771163926186544,0.7020501287127702,0.0,0.9168540776280893
331,3601301001,0.4534197671042365,42.270078,-8.321869,Pontevedra,0.0832557082104602,48.031,0.0172159167842947,19572.5,0.0771163926186544,0.7019814565778292,0.0,0.9168540776280893
332,3601801002,0.4534048839878192,42.629399,-8.331881,Pontevedra,0.0875052955052433,64.841,0.0172159167842947,22208.0,0.0771163926186544,0.7019483829857907,0.0,0.9168540776280893
333,1400803001,0.4533812039591154,38.591366,-5.148771,Córdoba,0.113132666045426,355.575,0.0183908775864993,19217.0,0.114819108047099,0.7545347693149037,0.0,0.7589370517827252
334,2216301001,0.45337668396958936,42.290535,-0.346367,Huesca,0.136000067547782,147.295,0.0193076626697158,43241.5,0.194416186277834,0.6866913494529767,0.20133405163127874,0.4255463737549222
335,3001902001,0.45332925560688614,38.273768,-1.470074,Murcia,0.147618736980311,363.755,0.0151295435058341,23457.0,0.0791552677125789,0.7046269149809508,0.0,0.9083142924363885
336,1505001001,0.4533251600884423,43.36349,-8.041955,A Coruña,0.0949058370644781,92.113,0.0172159167842947,23570.0,0.0768524155905192,0.7014026646992765,0.0,0.9179597398251194
337,3602002001,0.45315131846925927,42.815032,-8.017008,Pontevedra,0.0947696273716601,91.497,0.0172159167842947,13240.0,0.0771163926186544,0.7013849040556575,0.0,0.9168540776280893
338,1505602003,0.45306777772138357,42.912575,-8.853251,A Coruña,0.0885682052501434,64.495,0.0172159167842947,25668.0,0.0768524155905192,0.7008307038835904,0.0,0.9179597398251194
339,2106201001,0.4529896452184885,37.924801,-7.188978,Huelva,0.107638098976683,210.018,0.0183908775864993,16579.5,0.0938511326860841,0.7243899983961211,0.0,0.8467609729348933
340,2901504001,0.45298559973791996,37.009577,-4.663723,Málaga,0.122259638914048,268.634,0.0183908775864993,21647.0,0.0939119007303697,0.7244658503285486,0.0,0.8465064472671537
341,4624904002,0.452957434004876,39.617003,-1.222745,Valencia,0.0990752888378901,234.279,0.0183703963790628,18198.0,0.104018611386736,0.7385138410583473,0.0,0.8041747035241312
342,3602001001,0.4528923708529635,42.749793,-8.0062,Pontevedra,0.0866758690023898,56.862,0.0172159167842947,19650.0,0.0771163926186544,0.7008094649083335,0.0,0.9168540776280893
343,1504601004,0.452765769814113,42.932183,-8.045329,A Coruña,0.0923917604819287,76.989,0.0172159167842947,20465.5,0.0768524155905192,0.7001595752007669,0.0,0.9179597398251194
344,2307902001,0.45268567540284693,38.2983,-3.250876,Jaén,0.116926848339161,371.934,0.0183908775864993,15180.5,0.116140821050067,0.7548344726168688,0.0,0.75340108483504
345,2103101001,0.45259839583862915,38.127916,-6.896845,Huelva,0.100508312552321,178.021,0.0183908775864993,17063.5,0.0938511326860841,0.723520555329767,0.0,0.8467609729348933
346,3002801005,0.45258517137515236,38.280273,-1.915573,Murcia,0.107187252808145,195.748,0.0151295435058341,18867.5,0.0791552677125789,0.7029733944659868,0.0,0.9083142924363885
347,1503901001,0.45247787652313565,43.285355,-8.069911,A Coruña,0.0909109602312914,68.46,0.0172159167842947,23655.0,0.0768524155905192,0.6995198123319283,0.0,0.9179597398251194
348,4103202002,0.4524571892698679,37.939864,-5.842084,Sevilla,0.137096997468226,356.573,0.0183908775864993,21059.0,0.0997773864504768,0.7314807591222411,0.0,0.8219389844323957
349,818901001,0.45231573130014097,41.751578,1.563214,Barcelona,0.130034035143967,21.973,0.0152175049933263,42440.5,0.138771432139735,0.6388922580133326,0.16505556956834883,0.6586132491120118
350,2901501006,0.4522139007111802,37.018688,-4.574046,Málaga,0.145727261096762,0.333,0.0183908775864993,41147.5,0.0939119007303697,0.6362403527323915,0.0973244372288272,0.8465064472671537
351,1508301001,0.452183775973214,42.969687,-7.954885,A Coruña,0.0940180256238327,78.169,0.0172159167842947,22873.0,0.0768524155905192,0.6988662555543247,0.0,0.9179597398251194
352,4103101001,0.4521207101451086,37.693563,-6.317269,Sevilla,0.113242562175575,258.384,0.0183908775864993,18954.0,0.0997773864504768,0.7307330277338872,0.0,0.8219389844323957
353,1508402001,0.45209110564786864,43.094011,-8.514794,A Coruña,0.0887857307578976,56.46,0.0172159167842947,26765.0,0.0768524155905192,0.6986603214980016,0.0,0.9179597398251194
354,3601401002,0.4520811440096145,42.192996,-8.202002,Pontevedra,0.0860505219252301,46.974,0.0172159167842947,20765.5,0.0771163926186544,0.6990067385897802,0.0,0.9168540776280893
355,4100201001,0.451943824544895,38.04415,-5.623892,Sevilla,0.119107822274784,280.16,0.0183908775864993,16597.0,0.0997773864504768,0.7303399486223016,0.0,0.8219389844323957
356,4609901001,0.4518746102442528,39.249337,-0.938655,Valencia,0.101231467716169,233.007,0.0183703963790628,24542.5,0.104018611386736,0.7361075660347403,0.0,0.8041747035241312
357,3600902001,0.4518737074771324,42.177735,-8.330932,Pontevedra,0.0828701118314915,32.401,0.0172159167842947,15302.5,0.0771163926186544,0.6985457685175978,0.0,0.9168540776280893
358,1508401002,0.4518511362069277,43.098877,-8.629688,A Coruña,0.0847096791771517,38.019,0.0172159167842947,26691.0,0.0768524155905192,0.6981270560736884,0.0,0.9179597398251194
359,3601704001,0.4517121729849767,42.684418,-8.396879,Pontevedra,0.0842595168437305,36.469,0.0172159167842947,24624.0,0.0771163926186544,0.6981868029794739,0.0,0.9168540776280893
360,1506102001,0.4516432783343732,43.711326,-7.790081,A Coruña,0.0884052925003546,50.861,0.0172159167842947,21638.5,0.0768524155905192,0.697665149690234,0.0,0.9179597398251194
361,1505602001,0.4516124596400884,42.901901,-8.790771,A Coruña,0.0857161856109125,39.857,0.0172159167842947,24898.5,0.0768524155905192,0.6975966637029344,0.0,0.9179597398251194
362,1505001003,0.4514653823029886,43.329563,-7.951921,A Coruña,0.0963803949079498,81.041,0.0172159167842947,25938.5,0.0768524155905192,0.697269825176046,0.0,0.9179597398251194
363,1501002001,0.45144088791613035,42.999633,-8.089599,A Coruña,0.0848978698981516,35.03,0.0172159167842947,23972.5,0.0768524155905192,0.6972153932052498,0.0,0.9179597398251194
364,1504901001,0.45133204400909765,43.549742,-8.00354,A Coruña,0.088563762031919,48.656,0.0172159167842947,21881.5,0.0768524155905192,0.6969735178562884,0.0,0.9179597398251194
365,3601601001,0.45121319203634347,42.590229,-8.046807,Pontevedra,0.094926137488927,74.455,0.0172159167842947,26758.5,0.0771163926186544,0.6970779564269558,0.0,0.9168540776280893
366,4102702002,0.45102656088452686,37.71516,-5.983548,Sevilla,0.131952610394706,323.019,0.0183908775864993,16636.5,0.0997773864504768,0.7283015849325944,0.0,0.8219389844323957
367,1508801003,0.45089335370091704,42.989565,-8.657464,A Coruña,0.0902940452354636,51.557,0.0172159167842947,26276.5,0.0768524155905192,0.6959986505047758,0.0,0.9179597398251194
368,2702801001,0.45072767592233154,43.010334,-7.555814,Lugo,0.0964598800352446,0.153,0.0172159167842947,40896.5,0.115977183068557,0.6774722756793301,0.08188045001972463,0.7540864790582874
369,1808501001,0.4507028837165885,37.374156,-2.951176,Granada,0.0868445222405305,180.889,0.0183908775864993,18073.0,0.106883266473369,0.7375032450462743,0.0,0.7921761563051004
370,1502201004,0.4506453876009592,43.682132,-8.009861,A Coruña,0.091705976963291,54.927,0.0172159167842947,23124.5,0.0768524155905192,0.6954476147270917,0.0,0.9179597398251194
371,4107301001,0.45062220240544326,37.789289,-5.796661,Sevilla,0.130603113350446,313.952,0.0183908775864993,17992.5,0.0997773864504768,0.727403010534631,0.0,0.8219389844323957
372,1500701002,0.4505120087882465,42.966997,-8.717151,A Coruña,0.0888533230302947,42.336,0.0172159167842947,26629.0,0.0768524155905192,0.695151217365508,0.0,0.9179597398251194
373,1509001001,0.4505038982749991,43.077793,-8.128815,A Coruña,0.0858214070571555,30.172,0.0172159167842947,22982.5,0.0768524155905192,0.695133194002736,0.0,0.9179597398251194
374,1509301001,0.4504933635199264,43.08823,-8.927887,A Coruña,0.0879016111456898,38.371,0.0172159167842947,26476.0,0.0768524155905192,0.6951097834359078,0.0,0.9179597398251194
375,1509302001,0.45038844423806457,43.137127,-8.901533,A Coruña,0.0892636689143643,42.846,0.0172159167842947,23407.5,0.0768524155905192,0.6948766294762148,0.0,0.9179597398251194
376,1508001001,0.45035953272697027,43.024167,-8.036606,A Coruña,0.0888893911784186,41.09,0.0172159167842947,21517.0,0.0768524155905192,0.694812381673783,0.0,0.9179597398251194
377,1500601002,0.450347079257387,42.960086,-8.212208,A Coruña,0.0936811223488698,60.084,0.0172159167842947,21951.0,0.0768524155905192,0.6947847072969313,0.0,0.9179597398251194
378,1405404001,0.45031705504115255,38.262873,-4.798744,Córdoba,0.113122344039089,327.604,0.0183908775864993,19661.0,0.114819108047099,0.7477255494972084,0.0,0.7589370517827252
379,2309205001,0.45031237471755486,37.993609,-3.309455,Jaén,0.12915367993945,399.057,0.0183908775864993,17002.0,0.116140821050067,0.7495604710939975,0.0,0.75340108483504
380,1508501001,0.4502889565910142,42.855007,-8.316158,A Coruña,0.0887028891625265,39.703,0.0172159167842947,23820.5,0.0768524155905192,0.6946555458161029,0.0,0.9179597398251194
381,1506103002,0.45015967951863356,43.660126,-7.916257,A Coruña,0.0871258422864946,32.236,0.0172159167842947,20666.0,0.0768524155905192,0.6943682634330348,0.0,0.9179597398251194
382,1501304001,0.4501586973970689,42.861133,-8.760301,A Coruña,0.0888662248873298,39.167,0.0172159167842947,24597.0,0.0768524155905192,0.6943660809406688,0.0,0.9179597398251194
383,3602405001,0.4501339287117201,42.731592,-8.088027,Pontevedra,0.093453705555036,58.746,0.0172159167842947,24240.0,0.0771163926186544,0.6946795934833482,0.0,0.9168540776280893
384,3001501013,0.45005406742021864,37.940032,-1.990298,Murcia,0.107721437042053,174.807,0.0151295435058341,18652.0,0.0791552677125789,0.6973487190105786,0.0,0.9083142924363885
385,1501201001,0.4499369184670872,42.81168,-8.420028,A Coruña,0.0841542503575917,18.356,0.0172159167842947,28457.5,0.0768524155905192,0.693873238874043,0.0,0.9179597398251194
386,2105701001,0.44975334207052187,37.746804,-7.316511,Huelva,0.116047172344487,214.051,0.0183908775864993,18478.5,0.0938511326860841,0.7171982136228618,0.0,0.8467609729348933
387,1509203001,0.44973526641672884,43.109418,-9.106358,A Coruña,0.0858966678728925,23.466,0.0172159167842947,19876.5,0.0768524155905192,0.6934251232065799,0.0,0.9179597398251194
388,1507702001,0.44972578307063643,43.048962,-8.728927,A Coruña,0.0918943689324713,47.296,0.0172159167842947,24043.5,0.0768524155905192,0.6934040491041522,0.0,0.9179597398251194
389,1508502001,0.4496373208544879,42.868853,-8.256124,A Coruña,0.0905555532285299,41.151,0.0172159167842947,24664.0,0.0768524155905192,0.6932074664015999,0.0,0.9179597398251194
390,1500702001,0.4495607191218106,42.967229,-8.801987,A Coruña,0.088582745173217,32.586,0.0172159167842947,25084.5,0.0768524155905192,0.6930372403289838,0.0,0.9179597398251194
391,3604703001,0.44954939743308187,42.632286,-7.977583,Pontevedra,0.0946975675917736,58.378,0.0172159167842947,23564.5,0.0771163926186544,0.6933806350863745,0.0,0.9168540776280893
392,3002402019,0.4495278723085751,37.884015,-1.734976,Murcia,0.0933000581497131,112.504,0.0151295435058341,19519.5,0.0791552677125789,0.6961793965402596,0.0,0.9083142924363885
393,1507901001,0.4495264090612435,42.87137,-8.112766,A Coruña,0.0884505197138425,31.746,0.0172159167842947,19366.5,0.0768524155905192,0.6929609957499459,0.0,0.9179597398251194
394,1500601004,0.44948655105711266,42.894564,-8.190184,A Coruña,0.095030241390908,57.62,0.0172159167842947,23431.5,0.0768524155905192,0.6928724224074327,0.0,0.9179597398251194
395,1403501001,0.44947066936730246,38.414927,-5.177489,Córdoba,0.106858638546054,294.912,0.0183908775864993,18166.0,0.114819108047099,0.7458446924442083,0.0,0.7589370517827252
396,1507001007,0.4494628111203192,43.512382,-7.816162,A Coruña,0.10393619436981,92.917,0.0172159167842947,32127.0,0.0768524155905192,0.6928196669923362,0.0,0.9179597398251194
397,3690202001,0.4494411189647608,42.532267,-8.389667,Pontevedra,0.086930984524649,26.421,0.0172159167842947,24634.0,0.0771163926186544,0.6931400162678831,0.0,0.9168540776280893
398,3001301003,0.44938536082205705,38.237273,-1.656625,Murcia,0.111284804089705,182.921,0.0151295435058341,18133.5,0.0791552677125789,0.6958627043479972,0.0,0.9083142924363885
399,1507902001,0.44934782660087047,42.865592,-8.034411,A Coruña,0.0898936896065895,35.873,0.0172159167842947,24152.0,0.0768524155905192,0.6925641458380057,0.0,0.9179597398251194
400,1506803001,0.44933802901981434,43.278034,-8.925559,A Coruña,0.0874614769279818,26.085,0.0172159167842947,24153.0,0.0768524155905192,0.6925423734356587,0.0,0.9179597398251194
401,1502902002,0.4492218620973557,43.135192,-8.728048,A Coruña,0.0925770499635949,45.425,0.0172159167842947,24869.0,0.0768524155905192,0.692284224719084,0.0,0.9179597398251194
402,1502501001,0.44915355948172314,43.611685,-7.962461,A Coruña,0.0946044795594639,52.887,0.0172159167842947,21840.0,0.0768524155905192,0.6921324411287894,0.0,0.9179597398251194
403,1205101001,0.44914678314087864,40.308187,-0.123317,Castellón,0.0861972287611646,116.377,0.0183703963790628,20049.5,0.0984630439788165,0.7222892691800702,0.0,0.8274440800656468
404,3601706001,0.44913795453644645,42.61642,-8.421222,Pontevedra,0.100103152642807,76.183,0.0172159167842947,22355.0,0.0771163926186544,0.6924663175382957,0.0,0.9168540776280893
405,3601502001,0.4491338268044188,42.669533,-8.543272,Pontevedra,0.0861207180633856,20.389,0.0172159167842947,27022.0,0.0771163926186544,0.6924571448004566,0.0,0.9168540776280893
406,1501001001,0.4491268490033698,43.014754,-8.161514,A Coruña,0.0933464468647711,47.627,0.0172159167842947,22734.0,0.0768524155905192,0.6920730845102264,0.0,0.9179597398251194
407,1501801001,0.4490923491831379,43.444929,-8.042202,A Coruña,0.0958779103325072,57.407,0.0172159167842947,30133.0,0.0768524155905192,0.6919964182430444,0.0,0.9179597398251194
408,4102406002,0.44906937642025846,37.51995,-5.669645,Sevilla,0.1413840482456,342.788,0.0183908775864993,22195.0,0.0997773864504768,0.7239522861231092,0.0,0.8219389844323957
409,4100901002,0.44888405161326805,37.848547,-6.039661,Sevilla,0.120007599437102,255.858,0.0183908775864993,17880.5,0.0997773864504768,0.7235404532186861,0.0,0.8219389844323957
410,1307201001,0.4488523412217652,39.42906,-4.252425,Ciudad Real,0.102628391709398,653.565,0.0194690377749002,19047.5,0.1857279578897,0.8434707023160861,0.0,0.4619368345301763
411,1502902001,0.44883562117451375,43.137133,-8.805187,A Coruña,0.0916984770581169,38.401,0.0172159167842947,23292.0,0.0768524155905192,0.691425911557213,0.0,0.9179597398251194
412,1506201002,0.44879963848200194,42.878671,-8.8937,A Coruña,0.0877830866282792,22.46,0.0172159167842947,24690.0,0.0768524155905192,0.6913459500182978,0.0,0.9179597398251194
413,1508702001,0.44879574285933155,43.618318,-8.081182,A Coruña,0.092500586428036,41.236,0.0172159167842947,22500.5,0.0768524155905192,0.6913372930790304,0.0,0.9179597398251194
414,1504202001,0.44878249606088794,42.77519,-8.808912,A Coruña,0.0954516700365128,52.883,0.0172159167842947,27737.0,0.0768524155905192,0.6913078557491557,0.0,0.9179597398251194
415,3605902001,0.4487384324888588,42.808393,-8.277794,Pontevedra,0.0911804101016224,36.961,0.0172159167842947,19143.0,0.0771163926186544,0.6915784907658787,0.0,0.9168540776280893
416,1809801004,0.44863288603403007,37.933695,-2.579941,Granada,0.10847284043291,248.266,0.0183908775864993,21023.5,0.106883266473369,0.7329032501961444,0.0,0.7921761563051004
417,1505201004,0.44855489576908947,43.039159,-9.164623,A Coruña,0.087912698283864,20.746,0.0172159167842947,24377.0,0.0768524155905192,0.6908020773229367,0.0,0.9179597398251194
418,1502101002,0.44853552769166805,43.188662,-8.372731,A Coruña,0.0889706126510147,24.788,0.0172159167842947,25287.5,0.0768524155905192,0.6907590371508892,0.0,0.9179597398251194
419,1508801002,0.44851220107916207,43.058983,-8.659167,A Coruña,0.0917927660978703,35.829,0.0172159167842947,23248.0,0.0768524155905192,0.6907072002342092,0.0,0.9179597398251194
420,2812301031,0.44843665154178436,40.329251,-3.507484,Madrid,0.179334739876278,0.152,0.0166326211245886,43654.0,0.146826404230381,0.5936173041434205,0.21894397334056123,0.6248751689401373
421,1507703002,0.4483124566570695,43.032514,-8.873418,A Coruña,0.0938673662369261,42.281,0.0172159167842947,27133.0,0.0768524155905192,0.6902633237406701,0.0,0.9179597398251194
422,3602402001,0.4482875368982242,42.626076,-8.094298,Pontevedra,0.0945232545944461,46.181,0.0172159167842947,22705.0,0.0771163926186544,0.6905765005644685,0.0,0.9168540776280893
423,3602503001,0.44826460223133524,42.400364,-8.36125,Pontevedra,0.0941262867334936,44.389,0.0172159167842947,13123.5,0.0771163926186544,0.6905255346380486,0.0,0.9168540776280893
424,1503201001,0.44812254335198237,43.135733,-8.008879,A Coruña,0.0985338475510842,59.158,0.0172159167842947,24748.0,0.0768524155905192,0.6898412941738099,0.0,0.9179597398251194
425,1508101001,0.4481114962993269,43.524899,-7.920668,A Coruña,0.10157670292745,71.191,0.0172159167842947,24590.5,0.0768524155905192,0.6898167451679088,0.0,0.9179597398251194
426,1502901002,0.4480403402556222,43.205918,-8.806396,A Coruña,0.0892875082390199,21.538,0.0172159167842947,23510.0,0.0768524155905192,0.6896586206263429,0.0,0.9179597398251194
427,2703401001,0.4480153058724403,42.95772,-6.965026,Lugo,0.0885699065182276,242.505,0.0172159167842947,21686.5,0.115977183068557,0.7442274089193271,0.0,0.7540864790582874
428,1508601004,0.44795836322984606,42.990302,-8.570929,A Coruña,0.0887100242063795,18.488,0.0172159167842947,29245.0,0.0768524155905192,0.6894764494579514,0.0,0.9179597398251194
429,3602403001,0.4478552425892248,42.714908,-8.186724,Pontevedra,0.0933324083643777,37.492,0.0172159167842947,21990.5,0.0771163926186544,0.68961584654447,0.0,0.9168540776280893
430,2801401021,0.4476260646921297,40.31234,-3.443933,Madrid,0.153446766854158,0.515,0.0166326211245886,42950.5,0.146826404230381,0.6188732223704584,0.188504598211007,0.6248751689401373
431,1805601001,0.447562634624861,37.5643,-2.463605,Granada,0.104167090204066,221.341,0.0183908775864993,16485.5,0.106883266473369,0.7305249137313243,0.0,0.7921761563051004
432,1503401002,0.44755085911855685,42.927219,-9.117599,A Coruña,0.0984781560906633,53.725,0.0172159167842947,23347.5,0.0768524155905192,0.6885708847661977,0.0,0.9179597398251194
433,1400101003,0.44752941829363546,38.090876,-4.567386,Córdoba,0.12076062517203,332.653,0.0183908775864993,17823.0,0.114819108047099,0.7415308011693926,0.0,0.7589370517827252
434,1208003001,0.44745656672689593,40.605048,-0.07009,Castellón,0.115548555232855,218.012,0.0183703963790628,27919.5,0.0984630439788165,0.7185332327045532,0.0,0.8274440800656468
435,1213901001,0.4474440650440881,40.306493,-0.297612,Castellón,0.0987893458401729,151.069,0.0183703963790628,20543.0,0.0984630439788165,0.7185054511872024,0.0,0.8274440800656468
436,3602401003,0.44742008956038526,42.673497,-8.053515,Pontevedra,0.0987407817591698,55.092,0.0172159167842947,24100.5,0.0771163926186544,0.6886488398137152,0.0,0.9168540776280893
437,2104002001,0.44736859543167673,37.130965,-6.399862,Huelva,0.131622214816514,254.421,0.0183908775864993,21537.5,0.0938511326860841,0.7118987766476506,0.0,0.8467609729348933
438,4611801003,0.4473070133349912,38.963974,-0.810316,Valencia,0.113727909477635,241.204,0.0183703963790628,22513.5,0.104018611386736,0.7259573506808255,0.0,0.8041747035241312
439,1502401004,0.447286691803841,43.15422,-8.549739,A Coruña,0.091179255945747,22.212,0.0172159167842947,27174.0,0.0768524155905192,0.6879838462890513,0.0,0.9179597398251194
440,1502002002,0.44727985761270844,42.878769,-9.120067,A Coruña,0.0917300366560069,24.346,0.0172159167842947,22719.0,0.0768524155905192,0.6879686591976456,0.0,0.9179597398251194
441,1406101001,0.4472141731793721,38.605998,-4.897537,Córdoba,0.0850345045650663,187.318,0.0183908775864993,16693.5,0.114819108047099,0.7408302564710297,0.0,0.7589370517827252
442,3601705002,0.4472081503106696,42.752413,-8.374328,Pontevedra,0.0918571535877163,25.711,0.0172159167842947,25729.0,0.0771163926186544,0.6881778637032361,0.0,0.9168540776280893
443,4105301004,0.4471975535363917,36.939479,-6.061479,Sevilla,0.150898224000299,363.665,0.0183908775864993,23224.0,0.0997773864504768,0.7197926797145163,0.0,0.8219389844323957
444,208601001,0.4471920371679669,38.374351,-2.377669,Albacete,0.0737520852669437,268.902,0.0194690377749002,18712.5,0.141307777251932,0.7777634755040108,0.0,0.6479898212744137
445,3502101003,0.447133239382299,28.020259,-15.503174,Las Palmas,0.129295933478167,3.728,0.0147942146691309,40401.0,0.067237572757075,0.6327767139611434,0.04662255564985985,0.9582313055989367
446,306502025,0.4471059796182364,38.254616,-0.695139,Alicante,0.151551927479859,0.475,0.0183703963790628,40874.5,0.0871968479840869,0.6304970255863663,0.08046868140506955,0.8746323036156249
447,3601901001,0.4469244471062037,42.337456,-8.399129,Pontevedra,0.101256529903401,60.606,0.0172159167842947,22626.5,0.0771163926186544,0.6875474121377564,0.0,0.9168540776280893
448,3001501014,0.44677885449719346,37.996532,-1.884516,Murcia,0.0964193286325192,99.885,0.0151295435058341,20267.5,0.0791552677125789,0.6900704680705226,0.0,0.9083142924363885
449,308902001,0.44674844844810707,38.428547,-0.912453,Alicante,0.116583991779952,151.168,0.0183703963790628,20715.0,0.0871968479840869,0.701230228679474,0.0,0.8746323036156249
450,1501901017,0.44672152914393537,43.145169,-8.643841,A Coruña,0.094016921787009,28.376,0.0172159167842947,18926.0,0.0768524155905192,0.6867279292670389,0.0,0.9179597398251194
451,3601701004,0.44671219611694235,42.666435,-8.482066,Pontevedra,0.0916095466707841,20.203,0.0172159167842947,26666.5,0.0771163926186544,0.687075743272731,0.0,0.9168540776280893
452,3690201002,0.44671036476747805,42.510508,-8.499825,Pontevedra,0.0930070516566883,25.759,0.0172159167842947,22873.0,0.0771163926186544,0.6870716736072549,0.0,0.9168540776280893
453,1506603001,0.4467023624156825,42.916701,-8.294948,A Coruña,0.097734120184455,43.024,0.0172159167842947,21829.0,0.0768524155905192,0.686685336537588,0.0,0.9179597398251194
